Time;Channel A;Channel B
(ms);(V);(mV)

-68,86223820;-0,08686024;11,08667000
-68,85407820;-0,08686024;10,68990000
-68,84591820;-0,08686024;10,29466000
-68,83775820;-0,08686024;11,08667000
-68,82959820;-0,07895546;11,08667000
-68,82143820;-0,07895546;11,08667000
-68,81327820;-0,07895546;10,68990000
-68,80511820;-0,07895546;11,48191000
-68,79695820;-0,07895546;12,27393000
-68,78879820;-0,07895546;13,06594000
-68,78063820;-0,07895546;12,67070000
-68,77247820;-0,07895546;13,06594000
-68,76431820;-0,07895546;13,46118000
-68,75615820;-0,07895546;13,06594000
-68,74799820;-0,07895546;13,06594000
-68,73983820;-0,07105069;13,46118000
-68,73167820;-0,07105069;12,67070000
-68,72351820;-0,07105069;12,27393000
-68,71535820;-0,07105069;14,25320000
-68,70719820;-0,07105069;15,44199000
-68,69903820;-0,07105069;15,44199000
-68,69087820;-0,07105069;15,04521000
-68,68271820;-0,07105069;15,44199000
-68,67455820;-0,07105069;15,04521000
-68,66639820;-0,07105069;15,04521000
-68,65823820;-0,06317668;15,44199000
-68,65007820;-0,06317668;15,04521000
-68,64191820;-0,07105069;15,04521000
-68,63375820;-0,06317668;16,23400000
-68,62559820;-0,06317668;15,83723000
-68,61743820;-0,06317668;16,23400000
-68,60927820;-0,06317668;16,23400000
-68,60111820;-0,06317668;16,62924000
-68,59295820;-0,06317668;15,83723000
-68,58479820;-0,06317668;15,83723000
-68,57663820;-0,06317668;15,44199000
-68,56847820;-0,05527190;16,23400000
-68,56031820;-0,05527190;15,83723000
-68,55215820;-0,05527190;16,62924000
-68,54399820;-0,05527190;17,02602000
-68,53583820;-0,05527190;16,62924000
-68,52767820;-0,05527190;16,23400000
-68,51951820;-0,05527190;16,23400000
-68,51135820;-0,05527190;17,02602000
-68,50319820;-0,05527190;15,83723000
-68,49503820;-0,05527190;16,62924000
-68,48687820;-0,04736713;16,23400000
-68,47871820;-0,04736713;15,83723000
-68,47055820;-0,04736713;16,23400000
-68,46239820;-0,04736713;15,83723000
-68,45423820;-0,04736713;16,62924000
-68,44607820;-0,04736713;16,23400000
-68,43791820;-0,04736713;16,23400000
-68,42975820;-0,04736713;16,23400000
-68,42159820;-0,04736713;16,23400000
-68,41343820;-0,04736713;15,83723000
-68,40527820;-0,04736713;16,23400000
-68,39711820;-0,04736713;15,44199000
-68,38895820;-0,03946235;15,83723000
-68,38079820;-0,03946235;15,04521000
-68,37263820;-0,03946235;15,04521000
-68,36447820;-0,03946235;14,64997000
-68,35631820;-0,03946235;14,64997000
-68,34815820;-0,03946235;14,25320000
-68,33999820;-0,03946235;15,04521000
-68,33183820;-0,03946235;14,25320000
-68,32367820;-0,03946235;14,64997000
-68,31551820;-0,03946235;15,04521000
-68,30735820;-0,03946235;14,25320000
-68,29919820;-0,03158834;13,06594000
-68,29103820;-0,03158834;13,06594000
-68,28287820;-0,03158834;13,46118000
-68,27471820;-0,03946235;13,46118000
-68,26655820;-0,03158834;13,46118000
-68,25839820;-0,03946235;13,06594000
-68,25023820;-0,03158834;13,46118000
-68,24207820;-0,03158834;13,06594000
-68,23391820;-0,02368356;13,46118000
-68,22575820;-0,03158834;13,46118000
-68,21759820;-0,02368356;11,48191000
-68,20943820;-0,02368356;10,29466000
-68,20127820;-0,02368356;10,29466000
-68,19311820;-0,02368356;9,89788300
-68,18495820;-0,02368356;10,29466000
-68,17679820;-0,02368356;10,29466000
-68,16863820;-0,02368356;9,89788300
-68,16047820;-0,02368356;10,29466000
-68,15231820;-0,02368356;11,08667000
-68,14415820;-0,02368356;10,29466000
-68,13599820;-0,02368356;9,50264500
-68,12783820;-0,02368356;7,91861400
-68,11967820;-0,02368356;7,91861400
-68,11151820;-0,01577879;8,71062900
-68,10335820;-0,01577879;7,91861400
-68,09519819;-0,02368356;7,52183800
-68,08703819;-0,02368356;7,91861400
-68,07887819;-0,01577879;7,91861400
-68,07071819;-0,01577879;7,52183800
-68,06255819;-0,01577879;7,52183800
-68,05439819;-0,01577879;5,14733000
-68,04623819;-0,00787402;3,56330000
-68,03807819;-0,00787402;2,77128400
-68,02991819;-0,01577879;3,56330000
-68,02175819;-0,00787402;3,56330000
-68,01359819;-0,01577879;3,16652300
-68,00543819;-0,00787402;3,56330000
-67,99727819;-0,00787402;3,56330000
-67,98911819;-0,00787402;3,56330000
-67,98095819;-0,00787402;3,16652300
-67,97279819;-0,00787402;3,16652300
-67,96463819;-0,00787402;1,58249200
-67,95647819;-0,00787402;0,79047730
-67,94831819;-0,00787402;0,00000000
-67,94015819;-0,00787402;0,00000000
-67,93199819;-0,00787402;-0,39523870
-67,92383819;0,00000000;-0,39523870
-67,91567819;0,00000000;0,00000000
-67,90751819;0,00000000;-0,79047730
-67,89935819;0,00000000;0,00000000
-67,89119819;0,00000000;-1,18725400
-67,88303819;0,00000000;-4,75055300
-67,87487819;0,00000000;-5,93934500
-67,86671819;0,00000000;-6,72982200
-67,85855819;0,00000000;-6,33458400
-67,85039819;0,00000000;-6,72982200
-67,84223819;0,00787402;-6,33458400
-67,83407819;0,00000000;-6,72982200
-67,82591819;0,00787402;-5,93934500
-67,81775819;0,00787402;-6,33458400
-67,80959819;0,00787402;-6,33458400
-67,80143819;0,00787402;-9,10586800
-67,79327819;0,00787402;-9,50264500
-67,78511819;0,00787402;-9,10586800
-67,77695819;0,00787402;-10,29466000
-67,76879819;0,00787402;-9,89788300
-67,76063819;0,00787402;-9,10586800
-67,75247819;0,00787402;-9,50264500
-67,74431819;0,01577879;-9,89788300
-67,73615819;0,01577879;-9,10586800
-67,72799819;0,01577879;-9,50264500
-67,71983819;0,01577879;-12,67070000
-67,71167819;0,01577879;-14,25320000
-67,70351819;0,01577879;-14,64997000
-67,69535819;0,01577879;-14,25320000
-67,68719819;0,01577879;-13,85796000
-67,67903819;0,01577879;-14,64997000
-67,67087819;0,01577879;-13,85796000
-67,66271819;0,02368356;-14,25320000
-67,65455819;0,02368356;-14,25320000
-67,64639819;0,02368356;-13,85796000
-67,63823819;0,02368356;-15,83723000
-67,63007819;0,02368356;-16,23400000
-67,62191819;0,02368356;-16,23400000
-67,61375819;0,02368356;-16,23400000
-67,60559819;0,02368356;-16,62924000
-67,59743819;0,02368356;-16,23400000
-67,58927819;0,02368356;-15,44199000
-67,58111819;0,02368356;-16,23400000
-67,57295819;0,03158834;-15,83723000
-67,56479819;0,03158834;-15,44199000
-67,55663819;0,03158834;-16,23400000
-67,54847819;0,03158834;-16,62924000
-67,54031819;0,03158834;-17,02602000
-67,53215819;0,03158834;-17,02602000
-67,52399819;0,03158834;-16,62924000
-67,51583819;0,03158834;-17,02602000
-67,50767819;0,03158834;-16,23400000
-67,49951819;0,03158834;-16,23400000
-67,49135819;0,03946235;-16,62924000
-67,48319819;0,03946235;-16,23400000
-67,47503819;0,03946235;-16,23400000
-67,46687819;0,03946235;-17,02602000
-67,45871819;0,03946235;-16,23400000
-67,45055819;0,03946235;-15,83723000
-67,44239819;0,03946235;-17,02602000
-67,43423819;0,03946235;-16,62924000
-67,42607819;0,03946235;-16,23400000
-67,41791819;0,03946235;-16,62924000
-67,40975819;0,04736713;-16,62924000
-67,40159819;0,04736713;-15,83723000
-67,39343819;0,04736713;-16,62924000
-67,38527819;0,04736713;-15,04521000
-67,37711819;0,04736713;-14,64997000
-67,36895819;0,04736713;-14,64997000
-67,36079819;0,04736713;-14,64997000
-67,35263819;0,04736713;-15,04521000
-67,34447819;0,04736713;-15,04521000
-67,33631818;0,04736713;-14,64997000
-67,32815818;0,04736713;-14,25320000
-67,31999818;0,05527190;-13,85796000
-67,31183818;0,05527190;-15,04521000
-67,30367818;0,05527190;-13,06594000
-67,29551818;0,05527190;-12,27393000
-67,28735818;0,05527190;-12,27393000
-67,27919818;0,05527190;-12,27393000
-67,27103818;0,04736713;-11,87869000
-67,26287818;0,05527190;-11,87869000
-67,25471818;0,05527190;-12,27393000
-67,24655818;0,05527190;-12,67070000
-67,23839818;0,05527190;-11,87869000
-67,23023818;0,05527190;-12,27393000
-67,22207818;0,06317668;-8,71062900
-67,21391818;0,05527190;-7,12659900
-67,20575818;0,06317668;-5,93934500
-67,19759818;0,06317668;-5,93934500
-67,18943818;0,06317668;-7,12659900
-67,18127818;0,06317668;-6,72982200
-67,17311818;0,06317668;-6,72982200
-67,16495818;0,06317668;-6,33458400
-67,15679818;0,06317668;-6,33458400
-67,14863818;0,06317668;-5,14733000
-67,14047818;0,06317668;-5,14733000
-67,13231818;0,07105069;-3,16652300
-67,12415818;0,06317668;-3,16652300
-67,11599818;0,06317668;-3,16652300
-67,10783818;0,06317668;-3,95853800
-67,09967818;0,07105069;-3,56330000
-67,09151818;0,07105069;-3,16652300
-67,08335818;0,07105069;-3,56330000
-67,07519818;0,07105069;-3,16652300
-67,06703818;0,07105069;-2,77128400
-67,05887818;0,07895546;-0,39523870
-67,05071818;0,07105069;1,97926900
-67,04255818;0,07895546;2,77128400
-67,03439818;0,07895546;2,37450800
-67,02623818;0,07895546;2,77128400
-67,01807818;0,07895546;1,97926900
-67,00991818;0,07895546;3,16652300
-67,00175818;0,07895546;2,77128400
-66,99359818;0,07895546;2,77128400
-66,98543818;0,07895546;1,97926900
-66,97727818;0,07895546;2,77128400
-66,96911818;0,07895546;5,14733000
-66,96095818;0,07895546;5,14733000
-66,95279818;0,08686024;5,93934500
-66,94463818;0,07895546;5,93934500
-66,93647818;0,07895546;6,33458400
-66,92831818;0,07895546;5,54256900
-66,92015818;0,08686024;6,33458400
-66,91199818;0,08686024;5,93934500
-66,90383818;0,08686024;5,54256900
-66,89567818;0,08686024;5,93934500
-66,88751818;0,08686024;9,10586800
-66,87935818;0,09476501;9,50264500
-66,87119818;0,09476501;9,50264500
-66,86303818;0,09476501;10,29466000
-66,85487818;0,08686024;9,89788300
-66,84671818;0,08686024;9,89788300
-66,83855818;0,09476501;9,89788300
-66,83039818;0,09476501;9,89788300
-66,82223818;0,09476501;10,29466000
-66,81407818;0,09476501;9,89788300
-66,80591818;0,09476501;11,08667000
-66,79775818;0,09476501;12,67070000
-66,78959818;0,09476501;12,27393000
-66,78143818;0,09476501;12,67070000
-66,77327818;0,09476501;11,87869000
-66,76511818;0,09476501;12,27393000
-66,75695818;0,09476501;12,67070000
-66,74879818;0,10266980;12,27393000
-66,74063818;0,10266980;12,67070000
-66,73247818;0,10266980;12,27393000
-66,72431818;0,10266980;14,25320000
-66,71615818;0,10266980;14,25320000
-66,70799818;0,10266980;15,04521000
-66,69983818;0,10266980;14,25320000
-66,69167818;0,10266980;14,25320000
-66,68351818;0,10266980;15,04521000
-66,67535818;0,10266980;14,25320000
-66,66719818;0,11054380;14,64997000
-66,65903818;0,11054380;14,64997000
-66,65087818;0,11054380;14,25320000
-66,64271818;0,11054380;14,64997000
-66,63455818;0,11054380;15,83723000
-66,62639818;0,11054380;15,83723000
-66,61823818;0,11054380;16,23400000
-66,61007818;0,11054380;15,83723000
-66,60191818;0,11054380;15,83723000
-66,59375818;0,11054380;15,44199000
-66,58559818;0,11054380;15,83723000
-66,57743818;0,11844860;15,83723000
-66,56927817;0,11844860;15,83723000
-66,56111817;0,11844860;15,83723000
-66,55295817;0,11844860;17,02602000
-66,54479817;0,11844860;17,02602000
-66,53663817;0,11844860;16,62924000
-66,52847817;0,11844860;17,02602000
-66,52031817;0,11844860;16,62924000
-66,51215817;0,11844860;16,23400000
-66,50399817;0,11844860;16,23400000
-66,49583817;0,12635340;16,23400000
-66,48767817;0,12635340;16,23400000
-66,47951817;0,12635340;16,23400000
-66,47135817;0,12635340;17,02602000
-66,46319817;0,12635340;16,23400000
-66,45503817;0,12635340;16,23400000
-66,44687817;0,12635340;16,23400000
-66,43871817;0,12635340;16,62924000
-66,43055817;0,12635340;16,62924000
-66,42239817;0,12635340;16,23400000
-66,41423817;0,12635340;16,62924000
-66,40607817;0,13425810;16,62924000
-66,39791817;0,13425810;16,23400000
-66,38975817;0,13425810;15,83723000
-66,38159817;0,13425810;15,04521000
-66,37343817;0,13425810;16,23400000
-66,36527817;0,13425810;15,44199000
-66,35711817;0,13425810;15,44199000
-66,34895817;0,13425810;15,04521000
-66,34079817;0,13425810;15,04521000
-66,33263817;0,13425810;15,04521000
-66,32447817;0,13425810;13,06594000
-66,31631817;0,14213210;15,44199000
-66,30815817;0,14213210;14,64997000
-66,29999817;0,13425810;15,04521000
-66,29183817;0,14213210;14,64997000
-66,28367817;0,14213210;14,25320000
-66,27551817;0,14213210;13,85796000
-66,26735817;0,14213210;13,85796000
-66,25919817;0,14213210;13,46118000
-66,25103817;0,14213210;13,85796000
-66,24287817;0,14213210;13,85796000
-66,23471817;0,15003690;14,64997000
-66,22655817;0,15003690;11,87869000
-66,21839817;0,15003690;11,08667000
-66,21023817;0,15003690;11,48191000
-66,20207817;0,15003690;11,08667000
-66,19391817;0,15003690;11,08667000
-66,18575817;0,15003690;11,48191000
-66,17759817;0,15003690;11,08667000
-66,16943817;0,15003690;11,48191000
-66,16127817;0,15003690;11,48191000
-66,15311817;0,15003690;10,68990000
-66,14495817;0,15794170;9,89788300
-66,13679817;0,15794170;9,10586800
-66,12863817;0,15794170;9,10586800
-66,12047817;0,15794170;9,10586800
-66,11231817;0,15794170;9,10586800
-66,10415817;0,15794170;9,89788300
-66,09599817;0,15794170;8,71062900
-66,08783817;0,15794170;8,31385200
-66,07967817;0,15794170;8,71062900
-66,07151817;0,15794170;8,71062900
-66,06335817;0,16584650;7,52183800
-66,05519817;0,15794170;5,54256900
-66,04703817;0,16584650;5,14733000
-66,03887817;0,16584650;4,75055300
-66,03071817;0,16584650;4,35531500
-66,02255817;0,16584650;5,54256900
-66,01439817;0,16584650;4,75055300
-66,00623817;0,16584650;5,14733000
-65,99807817;0,16584650;4,35531500
-65,98991817;0,16584650;4,75055300
-65,98175817;0,16584650;4,75055300
-65,97359817;0,17375120;2,77128400
-65,96543817;0,16584650;1,97926900
-65,95727817;0,16584650;1,18725400
-65,94911817;0,16584650;1,18725400
-65,94095817;0,17375120;1,58249200
-65,93279817;0,17375120;1,18725400
-65,92463817;0,17375120;1,58249200
-65,91647817;0,17375120;1,18725400
-65,90831817;0,17375120;1,97926900
-65,90015817;0,17375120;0,39523870
-65,89199817;0,17375120;-2,37450800
-65,88383817;0,17375120;-3,56330000
-65,87567817;0,17375120;-3,95853800
-65,86751817;0,17375120;-3,95853800
-65,85935817;0,17375120;-3,95853800
-65,85119817;0,18162520;-3,56330000
-65,84303817;0,18162520;-3,16652300
-65,83487817;0,18162520;-3,95853800
-65,82671817;0,18162520;-4,35531500
-65,81855817;0,18162520;-4,35531500
-65,81039817;0,18162520;-6,72982200
-65,80223816;0,18162520;-7,52183800
-65,79407816;0,18162520;-7,52183800
-65,78591816;0,18162520;-7,52183800
-65,77775816;0,18162520;-8,71062900
-65,76959816;0,18162520;-7,91861400
-65,76143816;0,18953000;-7,91861400
-65,75327816;0,18953000;-7,91861400
-65,74511816;0,18953000;-7,52183800
-65,73695816;0,18953000;-7,52183800
-65,72879816;0,18953000;-11,48191000
-65,72063816;0,18953000;-12,67070000
-65,71247816;0,18953000;-13,46118000
-65,70431816;0,18953000;-13,46118000
-65,69615816;0,18953000;-13,06594000
-65,68799816;0,18953000;-12,67070000
-65,67983816;0,18953000;-12,67070000
-65,67167816;0,19743480;-12,67070000
-65,66351816;0,19743480;-13,06594000
-65,65535816;0,19743480;-11,87869000
-65,64719816;0,19743480;-13,46118000
-65,63903816;0,19743480;-15,04521000
-65,63087816;0,19743480;-14,64997000
-65,62271816;0,19743480;-15,04521000
-65,61455816;0,19743480;-14,25320000
-65,60639816;0,19743480;-15,83723000
-65,59823816;0,19743480;-15,04521000
-65,59007816;0,20533960;-15,83723000
-65,58191816;0,20533960;-15,83723000
-65,57375816;0,20533960;-14,25320000
-65,56559816;0,20533960;-15,83723000
-65,55743816;0,20533960;-16,62924000
-65,54927816;0,20533960;-17,02602000
-65,54111816;0,20533960;-17,02602000
-65,53295816;0,20533960;-16,62924000
-65,52479816;0,20533960;-17,02602000
-65,51663816;0,20533960;-16,62924000
-65,50847816;0,21321360;-16,23400000
-65,50031816;0,21321360;-17,02602000
-65,49215816;0,21321360;-16,23400000
-65,48399816;0,21321360;-17,02602000
-65,47583816;0,21321360;-17,02602000
-65,46767816;0,21321360;-17,02602000
-65,45951816;0,21321360;-17,42126000
-65,45135816;0,21321360;-17,02602000
-65,44319816;0,21321360;-17,02602000
-65,43503816;0,21321360;-16,62924000
-65,42687816;0,21321360;-17,42126000
-65,41871816;0,22111840;-17,02602000
-65,41055816;0,22111840;-17,02602000
-65,40239816;0,22111840;-16,62924000
-65,39423816;0,22111840;-15,04521000
-65,38607816;0,22111840;-15,83723000
-65,37791816;0,22111840;-15,04521000
-65,36975816;0,22111840;-14,64997000
-65,36159816;0,22111840;-15,04521000
-65,35343816;0,22111840;-15,04521000
-65,34527816;0,22111840;-15,04521000
-65,33711816;0,22111840;-15,04521000
-65,32895816;0,22902310;-15,44199000
-65,32079816;0,22902310;-15,44199000
-65,31263816;0,22902310;-13,46118000
-65,30447816;0,22902310;-13,06594000
-65,29631816;0,22902310;-13,06594000
-65,28815816;0,22902310;-13,46118000
-65,27999816;0,22902310;-13,85796000
-65,27183816;0,22902310;-13,06594000
-65,26367816;0,22902310;-13,06594000
-65,25551816;0,22902310;-13,46118000
-65,24735816;0,23692790;-13,85796000
-65,23919816;0,23692790;-12,67070000
-65,23103816;0,23692790;-10,68990000
-65,22287816;0,23692790;-9,10586800
-65,21471816;0,23692790;-8,71062900
-65,20655816;0,23692790;-9,10586800
-65,19839816;0,23692790;-8,71062900
-65,19023816;0,23692790;-8,31385200
-65,18207816;0,23692790;-9,10586800
-65,17391816;0,23692790;-8,71062900
-65,16575816;0,23692790;-8,71062900
-65,15759816;0,23692790;-8,31385200
-65,14943816;0,24480190;-7,91861400
-65,14127816;0,24480190;-5,54256900
-65,13311816;0,23692790;-5,14733000
-65,12495816;0,24480190;-5,14733000
-65,11679816;0,24480190;-5,14733000
-65,10863816;0,24480190;-4,75055300
-65,10047816;0,24480190;-4,75055300
-65,09231816;0,24480190;-5,54256900
-65,08415816;0,24480190;-5,14733000
-65,07599816;0,24480190;-5,54256900
-65,06783816;0,25270670;-2,77128400
-65,05967816;0,25270670;1,18725400
-65,05151816;0,25270670;0,79047730
-65,04335815;0,25270670;1,18725400
-65,03519815;0,25270670;1,18725400
-65,02703815;0,25270670;1,18725400
-65,01887815;0,25270670;0,79047730
-65,01071815;0,25270670;1,58249200
-65,00255815;0,25270670;1,58249200
-64,99439815;0,25270670;1,18725400
-64,98623815;0,26061150;0,79047730
-64,97807815;0,26061150;3,56330000
-64,96991815;0,26061150;3,56330000
-64,96175815;0,26061150;5,14733000
-64,95359815;0,26061150;3,95853800
-64,94543815;0,25270670;3,95853800
-64,93727815;0,26061150;3,56330000
-64,92911815;0,26061150;3,95853800
-64,92095815;0,26061150;3,95853800
-64,91279815;0,26061150;3,95853800
-64,90463815;0,26851620;3,95853800
-64,89647815;0,26851620;7,52183800
-64,88831815;0,26061150;8,71062900
-64,88015815;0,26851620;8,71062900
-64,87199815;0,26851620;9,10586800
-64,86383815;0,26851620;9,89788300
-64,85567815;0,26851620;9,10586800
-64,84751815;0,26061150;8,31385200
-64,83935815;0,26851620;8,71062900
-64,83119815;0,26851620;8,71062900
-64,82303815;0,26851620;8,71062900
-64,81487815;0,26851620;11,48191000
-64,80671815;0,27642100;11,08667000
-64,79855815;0,26851620;11,08667000
-64,79039815;0,26851620;11,48191000
-64,78223815;0,26851620;10,68990000
-64,77407815;0,26851620;11,08667000
-64,76591815;0,26851620;11,08667000
-64,75775815;0,27642100;10,68990000
-64,74959815;0,27642100;11,48191000
-64,74143815;0,27642100;11,48191000
-64,73327815;0,27642100;12,67070000
-64,72511815;0,27642100;13,85796000
-64,71695815;0,27642100;13,85796000
-64,70879815;0,28429500;14,64997000
-64,70063815;0,28429500;14,25320000
-64,69247815;0,28429500;13,46118000
-64,68431815;0,28429500;13,46118000
-64,67615815;0,28429500;13,85796000
-64,66799815;0,28429500;14,25320000
-64,65983815;0,28429500;13,46118000
-64,65167815;0,28429500;13,85796000
-64,64351815;0,28429500;15,04521000
-64,63535815;0,28429500;14,64997000
-64,62719815;0,28429500;15,44199000
-64,61903815;0,28429500;15,44199000
-64,61087815;0,28429500;15,04521000
-64,60271815;0,28429500;15,04521000
-64,59455815;0,28429500;14,64997000
-64,58639815;0,29219980;15,04521000
-64,57823815;0,29219980;15,04521000
-64,57007815;0,29219980;15,44199000
-64,56191815;0,29219980;15,83723000
-64,55375815;0,29219980;16,23400000
-64,54559815;0,29219980;16,62924000
-64,53743815;0,29219980;16,23400000
-64,52927815;0,29219980;16,62924000
-64,52111815;0,29219980;15,83723000
-64,51295815;0,30010460;16,23400000
-64,50479815;0,30010460;16,23400000
-64,49663815;0,30010460;15,83723000
-64,48847815;0,30010460;15,44199000
-64,48031815;0,30010460;16,23400000
-64,47215815;0,30010460;16,23400000
-64,46399815;0,30010460;16,62924000
-64,45583815;0,30010460;16,62924000
-64,44767815;0,30010460;16,23400000
-64,43951815;0,30010460;16,23400000
-64,43135815;0,30010460;16,62924000
-64,42319815;0,30800940;16,23400000
-64,41503815;0,30800940;16,23400000
-64,40687815;0,30800940;16,23400000
-64,39871815;0,30800940;15,83723000
-64,39055815;0,30800940;15,83723000
-64,38239815;0,30800940;16,23400000
-64,37423815;0,30800940;15,83723000
-64,36607815;0,30800940;16,23400000
-64,35791815;0,30800940;16,23400000
-64,34975815;0,30800940;16,23400000
-64,34159815;0,31588340;15,83723000
-64,33343815;0,30800940;15,83723000
-64,32527815;0,31588340;15,83723000
-64,31711815;0,31588340;15,44199000
-64,30895815;0,31588340;15,83723000
-64,30079815;0,31588340;15,04521000
-64,29263815;0,31588340;14,64997000
-64,28447815;0,31588340;14,64997000
-64,27631814;0,31588340;14,64997000
-64,26815814;0,31588340;14,64997000
-64,25999814;0,31588340;15,04521000
-64,25183814;0,31588340;14,64997000
-64,24367814;0,32378810;14,64997000
-64,23551814;0,32378810;13,46118000
-64,22735814;0,32378810;11,87869000
-64,21919814;0,32378810;12,67070000
-64,21103814;0,32378810;12,27393000
-64,20287814;0,32378810;12,27393000
-64,19471814;0,32378810;13,06594000
-64,18655814;0,32378810;11,48191000
-64,17839814;0,32378810;12,67070000
-64,17023814;0,33169290;11,87869000
-64,16207814;0,32378810;12,27393000
-64,15391814;0,33169290;11,48191000
-64,14575814;0,33169290;10,29466000
-64,13759814;0,33169290;10,29466000
-64,12943814;0,33169290;9,89788300
-64,12127814;0,33169290;9,89788300
-64,11311814;0,33169290;10,29466000
-64,10495814;0,33169290;10,29466000
-64,09679814;0,33169290;10,68990000
-64,08863814;0,33169290;9,89788300
-64,08047814;0,33959770;9,50264500
-64,07231814;0,33169290;8,31385200
-64,06415814;0,33959770;6,72982200
-64,05599814;0,33959770;5,93934500
-64,04783814;0,33959770;6,33458400
-64,03967814;0,33959770;5,93934500
-64,03151814;0,33959770;6,33458400
-64,02335814;0,33959770;5,54256900
-64,01519814;0,33959770;6,33458400
-64,00703814;0,33959770;6,72982200
-63,99887814;0,33959770;6,33458400
-63,99071814;0,34750250;7,12659900
-63,98255814;0,34750250;3,95853800
-63,97439814;0,34750250;3,56330000
-63,96623814;0,34750250;2,77128400
-63,95807814;0,33959770;2,37450800
-63,94991814;0,34750250;2,77128400
-63,94175814;0,34750250;2,77128400
-63,93359814;0,34750250;3,16652300
-63,92543814;0,34750250;3,16652300
-63,91727814;0,34750250;2,77128400
-63,90911814;0,35537650;2,37450800
-63,90095814;0,35537650;-0,39523870
-63,89279814;0,34750250;-1,58249200
-63,88463814;0,35537650;-1,58249200
-63,87647814;0,35537650;-3,16652300
-63,86831814;0,35537650;-2,37450800
-63,86015814;0,35537650;-2,37450800
-63,85199814;0,35537650;-1,97926900
-63,84383814;0,35537650;-1,18725400
-63,83567814;0,35537650;-2,37450800
-63,82751814;0,35537650;-2,37450800
-63,81935814;0,35537650;-3,56330000
-63,81119814;0,35537650;-5,93934500
-63,80303814;0,36328130;-5,93934500
-63,79487814;0,35537650;-5,93934500
-63,78671814;0,36328130;-6,33458400
-63,77855814;0,36328130;-5,54256900
-63,77039814;0,35537650;-6,33458400
-63,76223814;0,36328130;-6,33458400
-63,75407814;0,36328130;-6,33458400
-63,74591814;0,36328130;-5,93934500
-63,73775814;0,36328130;-8,31385200
-63,72959814;0,37118600;-11,48191000
-63,72143814;0,36328130;-11,08667000
-63,71327814;0,37118600;-11,87869000
-63,70511814;0,36328130;-11,48191000
-63,69695814;0,36328130;-10,68990000
-63,68879814;0,37118600;-10,68990000
-63,68063814;0,37118600;-10,68990000
-63,67247814;0,37118600;-11,48191000
-63,66431814;0,37118600;-10,68990000
-63,65615814;0,37118600;-11,08667000
-63,64799814;0,37118600;-13,46118000
-63,63983814;0,37118600;-13,85796000
-63,63167814;0,37118600;-13,85796000
-63,62351814;0,37118600;-13,85796000
-63,61535814;0,37118600;-13,46118000
-63,60719814;0,37118600;-13,46118000
-63,59903814;0,37909080;-12,67070000
-63,59087814;0,37909080;-13,85796000
-63,58271814;0,37909080;-13,46118000
-63,57455814;0,37909080;-13,85796000
-63,56639814;0,37909080;-16,62924000
-63,55823814;0,37909080;-16,62924000
-63,55007814;0,37909080;-16,62924000
-63,54191814;0,37909080;-17,02602000
-63,53375814;0,37909080;-17,42126000
-63,52559814;0,38696480;-15,83723000
-63,51743814;0,38696480;-16,23400000
-63,50927813;0,38696480;-16,62924000
-63,50111813;0,38696480;-16,23400000
-63,49295813;0,38696480;-16,23400000
-63,48479813;0,38696480;-16,23400000
-63,47663813;0,38696480;-17,02602000
-63,46847813;0,38696480;-17,42126000
-63,46031813;0,38696480;-17,81804000
-63,45215813;0,38696480;-17,02602000
-63,44399813;0,38696480;-16,23400000
-63,43583813;0,38696480;-16,62924000
-63,42767813;0,39486960;-17,02602000
-63,41951813;0,39486960;-15,83723000
-63,41135813;0,39486960;-16,23400000
-63,40319813;0,39486960;-16,23400000
-63,39503813;0,39486960;-16,62924000
-63,38687813;0,39486960;-16,23400000
-63,37871813;0,39486960;-15,83723000
-63,37055813;0,40277440;-15,44199000
-63,36239813;0,39486960;-16,23400000
-63,35423813;0,39486960;-15,83723000
-63,34607813;0,40277440;-16,23400000
-63,33791813;0,40277440;-16,23400000
-63,32975813;0,40277440;-15,04521000
-63,32159813;0,40277440;-14,64997000
-63,31343813;0,40277440;-14,64997000
-63,30527813;0,40277440;-14,64997000
-63,29711813;0,40277440;-14,25320000
-63,28895813;0,40277440;-14,64997000
-63,28079813;0,40277440;-14,25320000
-63,27263813;0,40277440;-13,85796000
-63,26447813;0,40277440;-14,64997000
-63,25631813;0,41067910;-14,25320000
-63,24815813;0,41067910;-13,85796000
-63,23999813;0,41067910;-12,27393000
-63,23183813;0,41067910;-10,68990000
-63,22367813;0,41067910;-9,89788300
-63,21551813;0,41067910;-9,89788300
-63,20735813;0,41067910;-10,68990000
-63,19919813;0,41067910;-10,29466000
-63,19103813;0,41067910;-9,89788300
-63,18287813;0,41067910;-10,29466000
-63,17471813;0,41855310;-10,68990000
-63,16655813;0,41855310;-9,89788300
-63,15839813;0,41855310;-9,50264500
-63,15023813;0,41855310;-7,12659900
-63,14207813;0,41855310;-6,33458400
-63,13391813;0,41855310;-6,72982200
-63,12575813;0,41855310;-6,33458400
-63,11759813;0,41855310;-5,93934500
-63,10943813;0,41855310;-6,72982200
-63,10127813;0,41855310;-6,33458400
-63,09311813;0,41855310;-6,72982200
-63,08495813;0,41855310;-7,12659900
-63,07679813;0,42645790;-4,35531500
-63,06863813;0,42645790;-2,37450800
-63,06047813;0,42645790;-1,97926900
-63,05231813;0,42645790;-1,18725400
