Time;Channel A;Channel B
(ms);(V);(mV)

-15,82284745;0,41067910;15,44199000
-15,82079945;0,41067910;16,23400000
-15,81875145;0,41067910;15,83723000
-15,81670345;0,41067910;16,23400000
-15,81465545;0,41067910;15,83723000
-15,81260745;0,41067910;16,23400000
-15,81055945;0,41067910;15,83723000
-15,80851145;0,41067910;16,23400000
-15,80646345;0,41067910;16,23400000
-15,80441545;0,41067910;15,83723000
-15,80236745;0,41067910;15,83723000
-15,80031945;0,41067910;15,83723000
-15,79827145;0,41067910;15,44199000
-15,79622345;0,41067910;15,44199000
-15,79417545;0,41067910;15,83723000
-15,79212745;0,41067910;15,44199000
-15,79007945;0,41067910;15,83723000
-15,78803145;0,41067910;16,62924000
-15,78598345;0,41067910;15,44199000
-15,78393545;0,41067910;15,04521000
-15,78188745;0,41067910;14,64997000
-15,77983945;0,41067910;15,04521000
-15,77779145;0,41067910;15,44199000
-15,77574345;0,40277440;15,04521000
-15,77369545;0,41067910;15,44199000
-15,77164745;0,40277440;15,44199000
-15,76959945;0,40277440;15,83723000
-15,76755145;0,41067910;15,83723000
-15,76550345;0,40277440;15,83723000
-15,76345545;0,40277440;15,44199000
-15,76140745;0,40277440;15,83723000
-15,75935945;0,40277440;15,83723000
-15,75731145;0,40277440;14,64997000
-15,75526345;0,40277440;15,44199000
-15,75321545;0,40277440;15,44199000
-15,75116745;0,40277440;16,23400000
-15,74911945;0,40277440;15,83723000
-15,74707145;0,41067910;15,83723000
-15,74502345;0,40277440;16,23400000
-15,74297545;0,40277440;15,83723000
-15,74092745;0,40277440;16,23400000
-15,73887945;0,40277440;16,23400000
-15,73683145;0,40277440;16,23400000
-15,73478345;0,40277440;16,23400000
-15,73273545;0,40277440;16,23400000
-15,73068745;0,40277440;15,83723000
-15,72863945;0,40277440;15,83723000
-15,72659145;0,40277440;15,83723000
-15,72454345;0,40277440;16,23400000
-15,72249545;0,40277440;16,23400000
-15,72044745;0,40277440;16,62924000
-15,71839945;0,40277440;16,62924000
-15,71635145;0,40277440;16,23400000
-15,71430345;0,40277440;16,62924000
-15,71225545;0,40277440;16,23400000
-15,71020745;0,40277440;16,23400000
-15,70815945;0,40277440;16,62924000
-15,70611145;0,40277440;17,02602000
-15,70406345;0,40277440;16,62924000
-15,70201545;0,40277440;16,23400000
-15,69996745;0,39486960;15,44199000
-15,69791945;0,40277440;16,23400000
-15,69587145;0,40277440;16,23400000
-15,69382345;0,40277440;15,83723000
-15,69177545;0,39486960;15,44199000
-15,68972745;0,39486960;16,23400000
-15,68767945;0,40277440;16,23400000
-15,68563145;0,39486960;16,23400000
-15,68358345;0,40277440;15,83723000
-15,68153545;0,39486960;16,23400000
-15,67948745;0,39486960;16,23400000
-15,67743945;0,39486960;16,23400000
-15,67539145;0,39486960;16,62924000
-15,67334345;0,39486960;16,62924000
-15,67129545;0,39486960;17,02602000
-15,66924745;0,39486960;16,62924000
-15,66719945;0,39486960;17,02602000
-15,66515145;0,39486960;16,62924000
-15,66310345;0,39486960;16,23400000
-15,66105545;0,39486960;16,23400000
-15,65900745;0,39486960;17,02602000
-15,65695945;0,39486960;17,02602000
-15,65491145;0,39486960;16,62924000
-15,65286345;0,39486960;16,23400000
-15,65081546;0,39486960;16,62924000
-15,64876746;0,39486960;16,62924000
-15,64671946;0,39486960;16,62924000
-15,64467146;0,39486960;16,23400000
-15,64262346;0,40277440;19,79730000
-15,64057546;0,39486960;17,02602000
-15,63852746;0,39486960;17,02602000
-15,63647946;0,39486960;16,62924000
-15,63443146;0,39486960;16,62924000
-15,63238346;0,39486960;17,02602000
-15,63033546;0,39486960;17,02602000
-15,62828746;0,39486960;17,02602000
-15,62623946;0,39486960;16,23400000
-15,62419146;0,39486960;16,62924000
-15,62214346;0,39486960;15,83723000
-15,62009546;0,39486960;17,02602000
-15,61804746;0,39486960;17,02602000
-15,61599946;0,39486960;16,62924000
-15,61395146;0,39486960;17,02602000
-15,61190346;0,39486960;16,62924000
-15,60985546;0,39486960;16,62924000
-15,60780746;0,38696480;16,62924000
-15,60575946;0,38696480;16,23400000
-15,60371146;0,39486960;16,62924000
-15,60166346;0,39486960;16,62924000
-15,59961546;0,39486960;16,23400000
-15,59756746;0,39486960;16,23400000
-15,59551946;0,39486960;16,62924000
-15,59347146;0,39486960;16,62924000
-15,59142346;0,39486960;17,42126000
-15,58937546;0,38696480;16,62924000
-15,58732746;0,38696480;16,62924000
-15,58527946;0,38696480;16,23400000
-15,58323146;0,38696480;16,62924000
-15,58118346;0,39486960;16,62924000
-15,57913546;0,38696480;17,02602000
-15,57708746;0,39486960;16,62924000
-15,57503946;0,38696480;17,42126000
-15,57299146;0,38696480;17,02602000
-15,57094346;0,38696480;17,02602000
-15,56889546;0,39486960;17,02602000
-15,56684746;0,38696480;17,42126000
-15,56479946;0,38696480;17,02602000
-15,56275146;0,38696480;17,42126000
-15,56070346;0,38696480;17,02602000
-15,55865546;0,38696480;16,62924000
-15,55660746;0,38696480;16,62924000
-15,55455946;0,38696480;17,02602000
-15,55251146;0,38696480;17,02602000
-15,55046346;0,38696480;17,02602000
-15,54841546;0,38696480;17,02602000
-15,54636746;0,38696480;15,04521000
-15,54431946;0,39486960;17,02602000
-15,54227146;0,39486960;16,62924000
-15,54022346;0,38696480;17,02602000
-15,53817546;0,38696480;17,02602000
-15,53612746;0,38696480;16,62924000
-15,53407946;0,38696480;16,23400000
-15,53203146;0,38696480;17,42126000
-15,52998346;0,38696480;16,62924000
-15,52793546;0,38696480;17,02602000
-15,52588746;0,38696480;17,02602000
-15,52383946;0,38696480;17,02602000
-15,52179146;0,38696480;16,62924000
-15,51974346;0,38696480;16,62924000
-15,51769546;0,38696480;17,42126000
-15,51564746;0,38696480;17,42126000
-15,51359946;0,38696480;17,02602000
-15,51155146;0,37909080;17,02602000
-15,50950346;0,37909080;17,02602000
-15,50745546;0,37909080;15,83723000
-15,50540746;0,37909080;17,02602000
-15,50335946;0,37909080;17,42126000
-15,50131146;0,38696480;17,42126000
-15,49926346;0,37909080;17,02602000
-15,49721546;0,38696480;16,62924000
-15,49516746;0,37909080;16,62924000
-15,49311946;0,37909080;17,02602000
-15,49107146;0,37909080;17,42126000
-15,48902346;0,37909080;17,42126000
-15,48697546;0,37909080;17,02602000
-15,48492746;0,37909080;17,02602000
-15,48287946;0,37909080;16,62924000
-15,48083146;0,37909080;16,62924000
-15,47878346;0,37909080;16,62924000
-15,47673546;0,37909080;16,23400000
-15,47468746;0,37909080;16,62924000
-15,47263946;0,37909080;17,02602000
-15,47059146;0,37909080;17,02602000
-15,46854346;0,37909080;17,02602000
-15,46649546;0,38696480;17,02602000
-15,46444746;0,37909080;17,42126000
-15,46239946;0,37909080;17,02602000
-15,46035146;0,37909080;17,42126000
-15,45830346;0,37909080;17,02602000
-15,45625546;0,37909080;17,02602000
-15,45420746;0,37909080;17,02602000
-15,45215946;0,37909080;17,02602000
-15,45011146;0,37909080;17,02602000
-15,44806346;0,37909080;16,62924000
-15,44601546;0,37909080;17,02602000
-15,44396746;0,37909080;17,02602000
-15,44191946;0,37909080;16,62924000
-15,43987146;0,37909080;16,62924000
-15,43782346;0,37909080;16,23400000
-15,43577546;0,37909080;16,62924000
-15,43372746;0,37909080;17,02602000
-15,43167946;0,37909080;17,02602000
-15,42963146;0,37909080;17,02602000
-15,42758346;0,37909080;16,23400000
-15,42553546;0,37909080;17,02602000
-15,42348746;0,37909080;16,23400000
-15,42143946;0,37909080;16,23400000
-15,41939146;0,37909080;16,62924000
-15,41734346;0,37909080;16,62924000
-15,41529546;0,37118600;16,62924000
-15,41324746;0,37909080;17,42126000
-15,41119946;0,37909080;17,02602000
-15,40915146;0,37118600;16,62924000
-15,40710346;0,37909080;17,02602000
-15,40505546;0,37909080;16,62924000
-15,40300746;0,37118600;16,62924000
-15,40095946;0,37909080;16,62924000
-15,39891146;0,37909080;16,23400000
-15,39686346;0,37909080;16,62924000
-15,39481546;0,37909080;17,42126000
-15,39276746;0,37118600;17,02602000
-15,39071946;0,37909080;17,42126000
-15,38867146;0,37118600;16,23400000
-15,38662346;0,37118600;16,62924000
-15,38457546;0,37909080;16,62924000
-15,38252746;0,37909080;17,42126000
-15,38047946;0,37118600;17,02602000
-15,37843146;0,37118600;17,02602000
-15,37638346;0,37909080;17,02602000
-15,37433546;0,37118600;17,02602000
-15,37228746;0,37118600;17,02602000
-15,37023946;0,37118600;17,02602000
-15,36819146;0,37118600;16,62924000
-15,36614346;0,37118600;16,62924000
-15,36409546;0,37118600;16,23400000
-15,36204746;0,37118600;16,62924000
-15,35999946;0,37118600;16,62924000
-15,35795146;0,37118600;17,42126000
-15,35590346;0,37118600;17,02602000
-15,35385546;0,37118600;17,42126000
-15,35180746;0,37118600;17,02602000
-15,34975946;0,37118600;16,62924000
-15,34771146;0,37118600;17,02602000
-15,34566346;0,36328130;16,62924000
-15,34361546;0,36328130;16,62924000
-15,34156746;0,37118600;16,62924000
-15,33951946;0,37118600;16,62924000
-15,33747146;0,37118600;16,62924000
-15,33542346;0,36328130;16,23400000
-15,33337546;0,36328130;16,62924000
-15,33132746;0,37118600;15,83723000
-15,32927946;0,36328130;16,23400000
-15,32723146;0,37118600;15,83723000
-15,32518346;0,37118600;16,62924000
-15,32313546;0,37118600;16,23400000
-15,32108746;0,37118600;17,02602000
-15,31903946;0,36328130;16,62924000
-15,31699146;0,36328130;16,62924000
-15,31494346;0,36328130;16,23400000
-15,31289546;0,37118600;16,23400000
-15,31084746;0,36328130;15,83723000
-15,30879946;0,37118600;15,83723000
-15,30675146;0,37118600;15,83723000
-15,30470346;0,37118600;16,23400000
-15,30265546;0,37118600;17,02602000
-15,30060746;0,37118600;16,23400000
-15,29855947;0,37118600;16,23400000
-15,29651147;0,36328130;15,83723000
-15,29446347;0,36328130;15,44199000
-15,29241547;0,36328130;16,23400000
-15,29036747;0,36328130;16,62924000
-15,28831947;0,36328130;16,23400000
-15,28627147;0,36328130;16,62924000
-15,28422347;0,36328130;17,02602000
-15,28217547;0,36328130;15,83723000
-15,28012747;0,36328130;16,62924000
-15,27807947;0,36328130;16,23400000
-15,27603147;0,36328130;16,23400000
-15,27398347;0,36328130;16,62924000
-15,27193547;0,36328130;16,23400000
-15,26988747;0,36328130;16,23400000
-15,26783947;0,36328130;16,62924000
-15,26579147;0,36328130;17,81804000
-15,26374347;0,36328130;16,23400000
-15,26169547;0,36328130;17,02602000
-15,25964747;0,36328130;16,62924000
-15,25759947;0,36328130;16,62924000
-15,25555147;0,36328130;17,02602000
-15,25350347;0,36328130;15,83723000
-15,25145547;0,36328130;15,83723000
-15,24940747;0,36328130;16,62924000
-15,24735947;0,36328130;16,62924000
-15,24531147;0,35537650;16,23400000
-15,24326347;0,36328130;16,23400000
-15,24121547;0,36328130;15,83723000
-15,23916747;0,36328130;16,23400000
-15,23711947;0,36328130;15,83723000
-15,23507147;0,36328130;16,23400000
-15,23302347;0,36328130;16,23400000
-15,23097547;0,36328130;16,23400000
-15,22892747;0,36328130;15,83723000
-15,22687947;0,36328130;16,23400000
-15,22483147;0,36328130;15,83723000
-15,22278347;0,36328130;16,23400000
-15,22073547;0,36328130;16,23400000
-15,21868747;0,36328130;16,23400000
-15,21663947;0,36328130;15,83723000
-15,21459147;0,36328130;16,23400000
-15,21254347;0,36328130;16,23400000
-15,21049547;0,36328130;16,62924000
-15,20844747;0,36328130;15,83723000
-15,20639947;0,35537650;15,83723000
-15,20435147;0,35537650;17,42126000
-15,20230347;0,35537650;16,62924000
-15,20025547;0,35537650;16,62924000
-15,19820747;0,35537650;19,00529000
-15,19615947;0,35537650;17,02602000
-15,19411147;0,35537650;16,62924000
-15,19206347;0,35537650;16,62924000
-15,19001547;0,35537650;16,23400000
-15,18796747;0,35537650;16,62924000
-15,18591947;0,35537650;15,83723000
-15,18387147;0,35537650;15,83723000
-15,18182347;0,35537650;16,23400000
-15,17977547;0,35537650;15,83723000
-15,17772747;0,35537650;15,44199000
-15,17567947;0,35537650;16,23400000
-15,17363147;0,35537650;15,44199000
-15,17158347;0,35537650;15,44199000
-15,16953547;0,35537650;15,44199000
-15,16748747;0,35537650;15,44199000
-15,16543947;0,35537650;15,44199000
-15,16339147;0,35537650;14,64997000
-15,16134347;0,35537650;15,04521000
-15,15929547;0,35537650;15,04521000
-15,15724747;0,35537650;14,25320000
-15,15519947;0,34750250;14,64997000
-15,15315147;0,34750250;15,44199000
-15,15110347;0,34750250;15,04521000
-15,14905547;0,35537650;15,04521000
-15,14700747;0,35537650;15,44199000
-15,14495947;0,35537650;15,04521000
-15,14291147;0,35537650;15,04521000
-15,14086347;0,35537650;15,44199000
-15,13881547;0,35537650;15,44199000
-15,13676747;0,35537650;15,04521000
-15,13471947;0,35537650;15,04521000
-15,13267147;0,35537650;15,04521000
-15,13062347;0,34750250;15,44199000
-15,12857547;0,35537650;15,44199000
-15,12652747;0,35537650;15,44199000
-15,12447947;0,34750250;15,83723000
-15,12243147;0,34750250;15,44199000
-15,12038347;0,34750250;15,44199000
-15,11833547;0,35537650;15,04521000
-15,11628747;0,34750250;15,04521000
-15,11423947;0,34750250;15,44199000
-15,11219147;0,34750250;14,64997000
-15,11014347;0,34750250;15,44199000
-15,10809547;0,34750250;15,04521000
-15,10604747;0,34750250;14,64997000
-15,10399947;0,34750250;14,64997000
-15,10195147;0,34750250;15,04521000
-15,09990347;0,34750250;15,83723000
-15,09785547;0,34750250;15,44199000
-15,09580747;0,34750250;15,04521000
-15,09375947;0,34750250;14,64997000
-15,09171147;0,34750250;14,25320000
-15,08966347;0,34750250;14,64997000
-15,08761547;0,34750250;15,04521000
-15,08556747;0,34750250;14,64997000
-15,08351947;0,34750250;13,85796000
-15,08147147;0,34750250;15,04521000
-15,07942347;0,34750250;15,04521000
-15,07737547;0,34750250;15,04521000
-15,07532747;0,34750250;15,04521000
-15,07327947;0,34750250;14,64997000
-15,07123147;0,34750250;14,64997000
-15,06918347;0,34750250;14,25320000
-15,06713547;0,34750250;14,64997000
-15,06508747;0,34750250;14,64997000
-15,06303947;0,34750250;14,64997000
-15,06099147;0,34750250;14,64997000
-15,05894347;0,34750250;13,85796000
-15,05689547;0,34750250;14,64997000
-15,05484747;0,34750250;14,25320000
-15,05279947;0,34750250;14,25320000
-15,05075147;0,34750250;14,25320000
-15,04870347;0,34750250;14,25320000
-15,04665547;0,34750250;14,25320000
-15,04460747;0,34750250;13,85796000
-15,04255947;0,34750250;14,64997000
-15,04051147;0,34750250;14,64997000
-15,03846347;0,33959770;14,64997000
-15,03641547;0,33959770;14,64997000
-15,03436747;0,34750250;14,25320000
-15,03231947;0,33959770;14,64997000
-15,03027147;0,33959770;15,44199000
-15,02822347;0,33959770;14,64997000
-15,02617547;0,33959770;15,04521000
-15,02412747;0,33959770;14,64997000
-15,02207947;0,33959770;13,85796000
-15,02003147;0,33959770;14,25320000
-15,01798347;0,33959770;14,25320000
-15,01593547;0,33959770;14,64997000
-15,01388747;0,33959770;14,25320000
-15,01183947;0,33959770;14,25320000
-15,00979147;0,33959770;13,85796000
-15,00774347;0,33959770;13,85796000
-15,00569547;0,33959770;13,46118000
-15,00364747;0,33959770;13,46118000
-15,00159947;0,33959770;13,06594000
-14,99955147;0,33959770;12,27393000
-14,99750347;0,33959770;13,06594000
-14,99545547;0,33959770;13,46118000
-14,99340747;0,33959770;13,06594000
-14,99135947;0,33959770;13,06594000
-14,98931147;0,33959770;13,06594000
-14,98726347;0,33959770;13,06594000
-14,98521547;0,33959770;13,06594000
-14,98316747;0,33959770;13,06594000
-14,98111947;0,33959770;13,06594000
-14,97907147;0,33959770;13,06594000
-14,97702347;0,33959770;13,46118000
-14,97497547;0,33959770;13,85796000
-14,97292747;0,33959770;13,46118000
-14,97087947;0,33959770;13,46118000
-14,96883147;0,33959770;12,67070000
-14,96678347;0,33959770;12,27393000
-14,96473547;0,33959770;12,67070000
-14,96268747;0,33959770;13,06594000
-14,96063947;0,33959770;13,06594000
-14,95859147;0,33959770;13,06594000
-14,95654347;0,33169290;13,06594000
-14,95449547;0,33959770;13,06594000
-14,95244747;0,33169290;13,06594000
-14,95039947;0,33169290;9,89788300
-14,94835147;0,33169290;13,46118000
-14,94630347;0,33169290;13,85796000
-14,94425548;0,33169290;13,85796000
-14,94220748;0,33169290;13,85796000
-14,94015948;0,33169290;13,06594000
-14,93811148;0,33169290;13,46118000
-14,93606348;0,33169290;13,06594000
-14,93401548;0,33169290;13,85796000
-14,93196748;0,33169290;13,46118000
-14,92991948;0,33169290;13,46118000
-14,92787148;0,33169290;12,67070000
-14,92582348;0,33169290;12,67070000
-14,92377548;0,33169290;12,27393000
-14,92172748;0,33169290;11,48191000
-14,91967948;0,33169290;11,87869000
-14,91763148;0,33169290;12,67070000
-14,91558348;0,33169290;12,67070000
-14,91353548;0,33169290;12,27393000
-14,91148748;0,33169290;12,27393000
-14,90943948;0,33169290;12,27393000
-14,90739148;0,33169290;12,27393000
-14,90534348;0,33169290;11,87869000
-14,90329548;0,33169290;12,27393000
-14,90124748;0,33169290;12,27393000
-14,89919948;0,33169290;12,67070000
-14,89715148;0,33169290;12,67070000
-14,89510348;0,33169290;12,27393000
-14,89305548;0,33169290;13,46118000
-14,89100748;0,33169290;12,27393000
-14,88895948;0,33169290;12,67070000
-14,88691148;0,33169290;11,87869000
-14,88486348;0,33169290;12,27393000
-14,88281548;0,33169290;12,27393000
-14,88076748;0,33169290;12,27393000
-14,87871948;0,33169290;11,87869000
-14,87667148;0,33169290;12,27393000
-14,87462348;0,33169290;11,87869000
-14,87257548;0,32378810;11,48191000
-14,87052748;0,33169290;11,87869000
-14,86847948;0,33169290;11,87869000
-14,86643148;0,32378810;11,87869000
-14,86438348;0,32378810;12,27393000
-14,86233548;0,32378810;12,27393000
-14,86028748;0,32378810;11,87869000
-14,85823948;0,32378810;11,87869000
-14,85619148;0,32378810;11,87869000
-14,85414348;0,32378810;12,67070000
-14,85209548;0,32378810;12,67070000
-14,85004748;0,32378810;11,87869000
-14,84799948;0,32378810;11,87869000
-14,84595148;0,32378810;11,48191000
-14,84390348;0,32378810;11,08667000
-14,84185548;0,32378810;11,48191000
-14,83980748;0,32378810;11,48191000
-14,83775948;0,32378810;10,68990000
-14,83571148;0,32378810;11,87869000
-14,83366348;0,32378810;10,68990000
-14,83161548;0,32378810;10,29466000
-14,82956748;0,32378810;9,89788300
-14,82751948;0,32378810;10,29466000
-14,82547148;0,32378810;11,08667000
-14,82342348;0,32378810;10,29466000
-14,82137548;0,32378810;10,29466000
-14,81932748;0,32378810;10,29466000
-14,81727948;0,32378810;10,29466000
-14,81523148;0,32378810;10,29466000
-14,81318348;0,32378810;10,68990000
-14,81113548;0,32378810;10,68990000
-14,80908748;0,32378810;9,89788300
-14,80703948;0,32378810;10,29466000
-14,80499148;0,32378810;9,89788300
-14,80294348;0,32378810;10,68990000
-14,80089548;0,32378810;10,29466000
-14,79884748;0,32378810;10,68990000
-14,79679948;0,32378810;9,89788300
-14,79475148;0,32378810;10,29466000
-14,79270348;0,32378810;10,68990000
-14,79065548;0,32378810;10,68990000
-14,78860748;0,32378810;10,29466000
-14,78655948;0,31588340;9,89788300
-14,78451148;0,32378810;9,89788300
-14,78246348;0,31588340;10,29466000
-14,78041548;0,32378810;10,29466000
-14,77836748;0,31588340;10,29466000
-14,77631948;0,31588340;10,29466000
-14,77427148;0,32378810;10,68990000
-14,77222348;0,32378810;11,08667000
-14,77017548;0,31588340;10,68990000
-14,76812748;0,31588340;11,08667000
-14,76607948;0,31588340;11,08667000
-14,76403148;0,31588340;10,29466000
-14,76198348;0,31588340;9,89788300
-14,75993548;0,31588340;9,10586800
-14,75788748;0,31588340;9,10586800
-14,75583948;0,31588340;9,10586800
-14,75379148;0,31588340;9,50264500
-14,75174348;0,31588340;9,50264500
-14,74969548;0,31588340;9,10586800
-14,74764748;0,31588340;9,50264500
-14,74559948;0,31588340;9,50264500
-14,74355148;0,32378810;10,29466000
-14,74150348;0,31588340;9,89788300
-14,73945548;0,31588340;9,89788300
-14,73740748;0,31588340;9,10586800
-14,73535948;0,31588340;9,10586800
-14,73331148;0,31588340;9,50264500
-14,73126348;0,31588340;9,10586800
-14,72921548;0,31588340;9,50264500
-14,72716748;0,31588340;9,10586800
-14,72511948;0,31588340;9,50264500
-14,72307148;0,31588340;9,50264500
-14,72102348;0,31588340;9,10586800
-14,71897548;0,31588340;9,50264500
-14,71692748;0,31588340;9,10586800
-14,71487948;0,31588340;9,50264500
-14,71283148;0,31588340;9,10586800
-14,71078348;0,31588340;9,10586800
-14,70873548;0,31588340;9,50264500
-14,70668748;0,31588340;9,50264500
-14,70463948;0,31588340;9,50264500
-14,70259148;0,31588340;9,50264500
-14,70054348;0,31588340;9,50264500
-14,69849548;0,31588340;9,50264500
-14,69644748;0,30800940;9,10586800
-14,69439948;0,30800940;9,10586800
-14,69235148;0,30800940;9,10586800
-14,69030348;0,30800940;9,50264500
-14,68825548;0,30800940;9,50264500
-14,68620748;0,30800940;9,10586800
-14,68415948;0,30800940;8,71062900
-14,68211148;0,30800940;9,89788300
-14,68006348;0,30800940;8,31385200
-14,67801548;0,30800940;7,52183800
-14,67596748;0,30800940;7,91861400
-14,67391948;0,30800940;7,52183800
-14,67187148;0,30800940;7,52183800
-14,66982348;0,30800940;7,52183800
-14,66777548;0,30800940;7,12659900
-14,66572748;0,30800940;7,91861400
-14,66367948;0,30800940;7,91861400
-14,66163148;0,30800940;7,52183800
-14,65958348;0,30800940;6,72982200
-14,65753548;0,30800940;7,12659900
-14,65548748;0,30800940;7,12659900
-14,65343948;0,30800940;6,72982200
-14,65139148;0,30800940;7,12659900
-14,64934348;0,30800940;6,72982200
-14,64729548;0,30800940;6,72982200
-14,64524748;0,30800940;6,33458400
-14,64319948;0,30800940;7,91861400
-14,64115148;0,30800940;7,12659900
-14,63910348;0,30800940;6,72982200
-14,63705548;0,30800940;7,12659900
-14,63500748;0,30800940;7,12659900
-14,63295948;0,30800940;7,12659900
-14,63091148;0,30800940;7,12659900
-14,62886348;0,30800940;7,12659900
-14,62681548;0,30800940;6,72982200
-14,62476748;0,30800940;6,72982200
-14,62271948;0,30800940;7,12659900
-14,62067148;0,30800940;7,12659900
-14,61862348;0,30010460;7,12659900
-14,61657548;0,30800940;6,72982200
-14,61452748;0,30800940;7,12659900
-14,61247948;0,30800940;6,72982200
-14,61043148;0,30800940;6,33458400
-14,60838348;0,30010460;7,12659900
-14,60633548;0,30800940;7,12659900
-14,60428748;0,30010460;5,54256900
-14,60223948;0,30800940;6,72982200
-14,60019148;0,30010460;6,72982200
-14,59814348;0,30010460;5,93934500
-14,59609548;0,30010460;5,54256900
-14,59404748;0,30010460;5,93934500
-14,59199948;0,30800940;5,93934500
-14,58995149;0,30010460;5,93934500
-14,58790349;0,30010460;5,54256900
-14,58585549;0,30010460;5,54256900
-14,58380749;0,30010460;5,93934500
-14,58175949;0,30010460;5,93934500
-14,57971149;0,30010460;5,93934500
-14,57766349;0,30010460;5,93934500
-14,57561549;0,30010460;5,93934500
-14,57356749;0,30010460;5,54256900
-14,57151949;0,30010460;5,54256900
-14,56947149;0,30010460;5,93934500
-14,56742349;0,30010460;5,54256900
-14,56537549;0,30010460;4,35531500
-14,56332749;0,30010460;5,14733000
-14,56127949;0,30010460;5,54256900
-14,55923149;0,30010460;5,54256900
-14,55718349;0,30010460;5,93934500
-14,55513549;0,30800940;5,93934500
-14,55308749;0,30010460;5,54256900
-14,55103949;0,30010460;5,93934500
-14,54899149;0,30800940;5,93934500
-14,54694349;0,30010460;5,54256900
-14,54489549;0,30010460;5,14733000
-14,54284749;0,30010460;5,54256900
-14,54079949;0,30010460;5,14733000
-14,53875149;0,30010460;5,93934500
-14,53670349;0,30010460;5,54256900
-14,53465549;0,30010460;5,54256900
-14,53260749;0,30010460;5,14733000
-14,53055949;0,30010460;5,14733000
-14,52851149;0,29219980;5,54256900
-14,52646349;0,30010460;6,33458400
-14,52441549;0,30010460;5,14733000
-14,52236749;0,30010460;5,14733000
-14,52031949;0,29219980;5,54256900
-14,51827149;0,30010460;5,93934500
-14,51622349;0,29219980;5,93934500
-14,51417549;0,29219980;5,14733000
-14,51212749;0,29219980;4,35531500
-14,51007949;0,29219980;4,35531500
-14,50803149;0,29219980;3,56330000
-14,50598349;0,29219980;3,56330000
-14,50393549;0,29219980;3,95853800
-14,50188749;0,29219980;3,16652300
-14,49983949;0,29219980;3,16652300
-14,49779149;0,29219980;3,56330000
-14,49574349;0,29219980;3,16652300
-14,49369549;0,29219980;3,16652300
-14,49164749;0,29219980;2,77128400
-14,48959949;0,29219980;3,16652300
-14,48755149;0,29219980;2,77128400
-14,48550349;0,29219980;2,77128400
-14,48345549;0,29219980;3,16652300
-14,48140749;0,29219980;2,77128400
-14,47935949;0,29219980;2,77128400
-14,47731149;0,29219980;2,77128400
-14,47526349;0,29219980;2,37450800
-14,47321549;0,29219980;2,77128400
-14,47116749;0,29219980;2,77128400
-14,46911949;0,29219980;1,97926900
-14,46707149;0,29219980;3,16652300
-14,46502349;0,29219980;2,77128400
-14,46297549;0,29219980;2,37450800
-14,46092749;0,29219980;3,16652300
-14,45887949;0,29219980;3,16652300
-14,45683149;0,29219980;2,77128400
-14,45478349;0,29219980;2,77128400
-14,45273549;0,29219980;3,16652300
-14,45068749;0,29219980;3,16652300
-14,44863949;0,29219980;3,56330000
-14,44659149;0,29219980;3,16652300
-14,44454349;0,29219980;3,16652300
-14,44249549;0,29219980;3,16652300
-14,44044749;0,28429500;3,16652300
-14,43839949;0,29219980;2,77128400
-14,43635149;0,29219980;3,16652300
-14,43430349;0,28429500;3,16652300
-14,43225549;0,29219980;2,37450800
-14,43020749;0,29219980;2,37450800
-14,42815949;0,28429500;2,37450800
-14,42611149;0,29219980;2,37450800
-14,42406349;0,29219980;1,97926900
-14,42201549;0,29219980;1,58249200
-14,41996749;0,29219980;2,37450800
-14,41791949;0,28429500;1,58249200
-14,41587149;0,29219980;0,79047730
-14,41382349;0,29219980;1,18725400
-14,41177549;0,28429500;0,79047730
-14,40972749;0,29219980;1,18725400
-14,40767949;0,28429500;1,18725400
-14,40563149;0,28429500;1,58249200
-14,40358349;0,28429500;1,18725400
-14,40153549;0,28429500;1,18725400
-14,39948749;0,28429500;1,58249200
-14,39743949;0,28429500;1,58249200
-14,39539149;0,28429500;1,18725400
-14,39334349;0,29219980;1,18725400
-14,39129549;0,28429500;1,18725400
-14,38924749;0,29219980;1,18725400
-14,38719949;0,29219980;1,58249200
-14,38515149;0,29219980;0,79047730
-14,38310349;0,28429500;0,39523870
-14,38105549;0,28429500;1,18725400
-14,37900749;0,28429500;0,79047730
-14,37695949;0,28429500;1,18725400
-14,37491149;0,28429500;0,79047730
-14,37286349;0,28429500;-0,39523870
-14,37081549;0,28429500;1,18725400
-14,36876749;0,28429500;1,18725400
-14,36671949;0,28429500;1,18725400
-14,36467149;0,28429500;0,79047730
-14,36262349;0,28429500;1,58249200
-14,36057549;0,28429500;1,18725400
-14,35852749;0,28429500;0,79047730
-14,35647949;0,28429500;1,58249200
-14,35443149;0,28429500;1,18725400
-14,35238349;0,28429500;1,58249200
-14,35033549;0,27642100;1,18725400
-14,34828749;0,28429500;0,00000000
-14,34623949;0,28429500;-0,79047730
-14,34419149;0,27642100;-0,79047730
-14,34214349;0,27642100;-1,18725400
-14,34009549;0,28429500;-1,58249200
-14,33804749;0,27642100;-2,37450800
-14,33599949;0,27642100;-2,37450800
-14,33395149;0,27642100;-1,58249200
-14,33190349;0,28429500;-1,18725400
-14,32985549;0,28429500;-1,97926900
-14,32780749;0,27642100;-1,97926900
-14,32575949;0,27642100;-1,58249200
-14,32371149;0,28429500;-1,97926900
-14,32166349;0,27642100;-1,58249200
