Time;Channel A;Channel B
(ms);(V);(mV)

-100,00896454;-0,17375120;63,17667000
-100,00080454;-0,17375120;59,22428000
-99,99264454;-0,17375120;55,27190000
-99,98448454;-0,17375120;59,22428000
-99,97632454;-0,17375120;55,27190000
-99,96816454;-0,17375120;55,27190000
-99,96000454;-0,17375120;55,27190000
-99,95184454;-0,17375120;55,27190000
-99,94368454;-0,17375120;55,27190000
-99,93552454;-0,18162520;59,22428000
-99,92736454;-0,17375120;55,27190000
-99,91920454;-0,18162520;55,27190000
-99,91104454;-0,17375120;55,27190000
-99,90288454;-0,17375120;55,27190000
-99,89472454;-0,17375120;55,27190000
-99,88656454;-0,18162520;55,27190000
-99,87840454;-0,18162520;55,27190000
-99,87024454;-0,18162520;55,27190000
-99,86208454;-0,18162520;55,27190000
-99,85392454;-0,18162520;55,27190000
-99,84576454;-0,18953000;51,33489000
-99,83760454;-0,18162520;55,27190000
-99,82944454;-0,18162520;51,33489000
-99,82128454;-0,18162520;51,33489000
-99,81312454;-0,18953000;51,33489000
-99,80496454;-0,18953000;51,33489000
-99,79680454;-0,18953000;51,33489000
-99,78864454;-0,18953000;51,33489000
-99,78048454;-0,18953000;51,33489000
-99,77232454;-0,18953000;47,38250000
-99,76416454;-0,18953000;51,33489000
-99,75600454;-0,18953000;51,33489000
-99,74784454;-0,18953000;51,33489000
-99,73968454;-0,18953000;55,27190000
-99,73152453;-0,18953000;51,33489000
-99,72336453;-0,18953000;47,38250000
-99,71520453;-0,19743480;47,38250000
-99,70704453;-0,19743480;51,33489000
-99,69888453;-0,19743480;47,38250000
-99,69072453;-0,18953000;47,38250000
-99,68256453;-0,19743480;51,33489000
-99,67440453;-0,19743480;47,38250000
-99,66624453;-0,19743480;43,43012000
-99,65808453;-0,19743480;47,38250000
-99,64992453;-0,19743480;47,38250000
-99,64176453;-0,19743480;47,38250000
-99,63360453;-0,20533960;47,38250000
-99,62544453;-0,20533960;47,38250000
-99,61728453;-0,20533960;47,38250000
-99,60912453;-0,20533960;43,43012000
-99,60096453;-0,20533960;43,43012000
-99,59280453;-0,20533960;39,47773000
-99,58464453;-0,20533960;43,43012000
-99,57648453;-0,20533960;43,43012000
-99,56832453;-0,20533960;43,43012000
-99,56016453;-0,21321360;43,43012000
-99,55200453;-0,21321360;43,43012000
-99,54384453;-0,21321360;43,43012000
-99,53568453;-0,21321360;43,43012000
-99,52752453;-0,21321360;39,47773000
-99,51936453;-0,20533960;43,43012000
-99,51120453;-0,21321360;39,47773000
-99,50304453;-0,21321360;39,47773000
-99,49488453;-0,21321360;39,47773000
-99,48672453;-0,21321360;39,47773000
-99,47856453;-0,21321360;39,47773000
-99,47040453;-0,22111840;39,47773000
-99,46224453;-0,22111840;39,47773000
-99,45408453;-0,22111840;35,52534000
-99,44592453;-0,22111840;39,47773000
-99,43776453;-0,22111840;35,52534000
-99,42960453;-0,22111840;35,52534000
-99,42144453;-0,22111840;35,52534000
-99,41328453;-0,22111840;35,52534000
-99,40512453;-0,22111840;35,52534000
-99,39696453;-0,22111840;35,52534000
-99,38880453;-0,22111840;35,52534000
-99,38064453;-0,22902310;39,47773000
-99,37248453;-0,22111840;35,52534000
-99,36432453;-0,22902310;35,52534000
-99,35616453;-0,22902310;35,52534000
-99,34800453;-0,22902310;31,58834000
-99,33984453;-0,22902310;31,58834000
-99,33168453;-0,22902310;35,52534000
-99,32352453;-0,22902310;31,58834000
-99,31536453;-0,22902310;35,52534000
-99,30720453;-0,22902310;35,52534000
-99,29904453;-0,22902310;31,58834000
-99,29088453;-0,22902310;31,58834000
-99,28272453;-0,22902310;27,63595000
-99,27456453;-0,22902310;31,58834000
-99,26640453;-0,22902310;31,58834000
-99,25824453;-0,23692790;31,58834000
-99,25008453;-0,22902310;27,63595000
-99,24192453;-0,23692790;27,63595000
-99,23376453;-0,23692790;27,63595000
-99,22560453;-0,23692790;31,58834000
-99,21744453;-0,24480190;27,63595000
-99,20928453;-0,23692790;23,68356000
-99,20112453;-0,23692790;23,68356000
-99,19296453;-0,24480190;23,68356000
-99,18480453;-0,24480190;23,68356000
-99,17664453;-0,24480190;23,68356000
-99,16848453;-0,24480190;23,68356000
-99,16032453;-0,24480190;27,63595000
-99,15216453;-0,24480190;27,63595000
-99,14400453;-0,24480190;27,63595000
-99,13584453;-0,24480190;23,68356000
-99,12768453;-0,24480190;23,68356000
-99,11952453;-0,24480190;27,63595000
-99,11136453;-0,24480190;23,68356000
-99,10320453;-0,24480190;23,68356000
-99,09504453;-0,24480190;23,68356000
-99,08688453;-0,25270670;23,68356000
-99,07872453;-0,25270670;23,68356000
-99,07056453;-0,25270670;23,68356000
-99,06240453;-0,25270670;23,68356000
-99,05424453;-0,25270670;19,73118000
-99,04608453;-0,26061150;23,68356000
-99,03792453;-0,25270670;23,68356000
-99,02976453;-0,25270670;19,73118000
-99,02160453;-0,25270670;19,73118000
-99,01344453;-0,26061150;23,68356000
-99,00528453;-0,26061150;19,73118000
-98,99712453;-0,26061150;19,73118000
-98,98896453;-0,26061150;19,73118000
-98,98080453;-0,26061150;19,73118000
-98,97264453;-0,26061150;19,73118000
-98,96448452;-0,26061150;19,73118000
-98,95632452;-0,26061150;19,73118000
-98,94816452;-0,26061150;19,73118000
-98,94000452;-0,26061150;19,73118000
-98,93184452;-0,26061150;19,73118000
-98,92368452;-0,26061150;19,73118000
-98,91552452;-0,26851620;19,73118000
-98,90736452;-0,26851620;19,73118000
-98,89920452;-0,26851620;19,73118000
-98,89104452;-0,26851620;19,73118000
-98,88288452;-0,26851620;19,73118000
-98,87472452;-0,26851620;19,73118000
-98,86656452;-0,26851620;19,73118000
-98,85840452;-0,26851620;19,73118000
-98,85024452;-0,26851620;19,73118000
-98,84208452;-0,26851620;19,73118000
-98,83392452;-0,27642100;15,79417000
-98,82576452;-0,27642100;19,73118000
-98,81760452;-0,27642100;19,73118000
-98,80944452;-0,27642100;19,73118000
-98,80128452;-0,27642100;19,73118000
-98,79312452;-0,27642100;19,73118000
-98,78496452;-0,27642100;19,73118000
-98,77680452;-0,27642100;19,73118000
-98,76864452;-0,27642100;19,73118000
-98,76048452;-0,27642100;19,73118000
-98,75232452;-0,27642100;19,73118000
-98,74416452;-0,28429500;19,73118000
-98,73600452;-0,27642100;19,73118000
-98,72784452;-0,28429500;19,73118000
-98,71968452;-0,28429500;19,73118000
-98,71152452;-0,28429500;19,73118000
-98,70336452;-0,27642100;19,73118000
-98,69520452;-0,28429500;19,73118000
-98,68704452;-0,28429500;19,73118000
-98,67888452;-0,28429500;19,73118000
-98,67072452;-0,29219980;19,73118000
-98,66256452;-0,29219980;19,73118000
-98,65440452;-0,29219980;19,73118000
-98,64624452;-0,29219980;19,73118000
-98,63808452;-0,29219980;19,73118000
-98,62992452;-0,29219980;19,73118000
-98,62176452;-0,29219980;19,73118000
-98,61360452;-0,29219980;19,73118000
-98,60544452;-0,29219980;19,73118000
-98,59728452;-0,29219980;19,73118000
-98,58912452;-0,29219980;19,73118000
-98,58096452;-0,30010460;19,73118000
-98,57280452;-0,29219980;19,73118000
-98,56464452;-0,29219980;19,73118000
-98,55648452;-0,29219980;19,73118000
-98,54832452;-0,30010460;19,73118000
-98,54016452;-0,29219980;19,73118000
-98,53200452;-0,29219980;19,73118000
-98,52384452;-0,30010460;19,73118000
-98,51568452;-0,30010460;19,73118000
-98,50752452;-0,30010460;19,73118000
-98,49936452;-0,30010460;19,73118000
-98,49120452;-0,30010460;19,73118000
-98,48304452;-0,30010460;19,73118000
-98,47488452;-0,30010460;19,73118000
-98,46672452;-0,30010460;23,68356000
-98,45856452;-0,30010460;19,73118000
-98,45040452;-0,30800940;15,79417000
-98,44224452;-0,30800940;19,73118000
-98,43408452;-0,30800940;19,73118000
-98,42592452;-0,30800940;19,73118000
-98,41776452;-0,30800940;19,73118000
-98,40960452;-0,30800940;15,79417000
-98,40144452;-0,30800940;19,73118000
-98,39328452;-0,30800940;19,73118000
-98,38512452;-0,30800940;15,79417000
-98,37696452;-0,30800940;19,73118000
-98,36880452;-0,31588340;19,73118000
-98,36064452;-0,31588340;19,73118000
-98,35248452;-0,31588340;19,73118000
-98,34432452;-0,31588340;19,73118000
-98,33616452;-0,31588340;19,73118000
-98,32800452;-0,31588340;19,73118000
